"","gene_id","p_value","p_value_adj_FDR"
"128","ACAP3",0.0492273504273504,0.049942067046961
"10670","MCART2",0.0492288461538462,0.049942067046961
"18185","TMEM173",0.0492352941176471,0.049942067046961
"11350","MXI1",0.0492352941176471,0.049942067046961
"7039","GLDC",0.0492387096774194,0.049942067046961
"10508","MAN1C1",0.0492391304347826,0.049942067046961
"13023","PCDHGA10",0.0492484848484848,0.049942067046961
"3722","CHRNG",0.0492592592592593,0.049942067046961
"7920","HMGN5",0.0492642857142857,0.049942067046961
"3479","CDKN3",0.0492720720720721,0.049942067046961
"20136","ZNF442",0.0492736842105263,0.049942067046961
"9247","KRT8",0.04928,0.049942067046961
"7511","GTF3C5",0.04928,0.049942067046961
"7032","GLA",0.0492822580645161,0.049942067046961
"7693","HEATR3",0.0492867469879518,0.049942067046961
"9764","LOC134466",0.0492869565217391,0.049942067046961
"8043","HRH1",0.04929,0.049942067046961
"20124","ZNF429",0.04929375,0.049942067046961
"18754","TSKS",0.0492944444444444,0.049942067046961
"16013","SIPA1L2",0.0492944444444444,0.049942067046961
"13183","PDZD4",0.0492950819672131,0.049942067046961
"12856","PAICS",0.0493,0.049942067046961
"1489","BIN2",0.0493,0.049942067046961
"11334","MUM1",0.0493,0.049942067046961
"18688","TRMT2A",0.0493,0.049942067046961
"252","ADAM23",0.0493,0.049942067046961
"15467","SAP18",0.0493,0.049942067046961
"1470","BFAR",0.0493,0.049942067046961
"9674","LOC100130691",0.0493,0.049942067046961
"3047","CCDC113",0.0493,0.049942067046961
"14422","PYGL",0.0493,0.049942067046961
"4097","CORT",0.0493,0.049942067046961
"4431","CWC22",0.0493,0.049942067046961
"14426","PYHIN1",0.0493,0.049942067046961
"5186","DSC1",0.0493,0.049942067046961
"7722","HERC2P2",0.0493,0.049942067046961
"7008","GJA4",0.0493,0.049942067046961
"15502","SC4MOL",0.0493,0.049942067046961
"3032","CCBP2",0.0493,0.049942067046961
"10240","LRP4",0.0493,0.049942067046961
"16460","SMAP1",0.0493,0.049942067046961
"9371","LAMP1",0.0493,0.049942067046961
"9741","LOC100271836",0.0493,0.049942067046961
"15764","SERPINA1",0.0493,0.049942067046961
"17286","ST6GAL1",0.0493,0.049942067046961
"10174","LONRF3",0.0493,0.049942067046961
"6053","FAM46A",0.0493,0.049942067046961
"8675","JMJD5",0.0493,0.049942067046961
"9510","LGI3",0.0493,0.049942067046961
"15432","SAA1",0.0493,0.049942067046961
"11060","MPEG1",0.0493,0.049942067046961
"5860","FAM118A",0.0493,0.049942067046961
"11139","MRPL3",0.0493,0.049942067046961
"7222","GPC1",0.0493,0.049942067046961
"9890","LOC285419",0.0493,0.049942067046961
"13534","PLCL2",0.0493,0.049942067046961
"4866","DGKQ",0.0493,0.049942067046961
"7476","GSTP1",0.0493,0.049942067046961
"13127","PDE6G",0.0493,0.049942067046961
"15939","SH3RF2",0.0493,0.049942067046961
"20317","ZNF683",0.0493,0.049942067046961
"9755","LOC100302650",0.0493,0.049942067046961
"13242","PFDN6",0.0493,0.049942067046961
"18209","TMEM18",0.0493,0.049942067046961
"4609","DALRD3",0.0493,0.049942067046961
"10121","LOC728855",0.0493,0.049942067046961
"17102","SPG7",0.0493,0.049942067046961
"10372","LUM",0.0493,0.049942067046961
"1161","ATP10B",0.0493,0.049942067046961
"7052","GLIS2",0.0493,0.049942067046961
"7257","GPR116",0.0493,0.049942067046961
"10404","LYPD6",0.0493,0.049942067046961
"12784","OXER1",0.0493,0.049942067046961
"14083","PROCA1",0.0493,0.049942067046961
"14217","PSMA3",0.0493,0.049942067046961
"85","ABHD13",0.0493,0.049942067046961
"5709","ESYT3",0.0493,0.049942067046961
"8573","ISCA1",0.0493,0.049942067046961
"18001","TIMM17A",0.0493,0.049942067046961
"4","A2LD1",0.0493,0.049942067046961
"10568","MAPK12",0.0493,0.049942067046961
"14318","PTK7",0.0493,0.049942067046961
"17985","TIE1",0.0493,0.049942067046961
"4967","DLG3",0.0493,0.049942067046961
"5108","DOCK6",0.0493,0.049942067046961
"5215","DTNB",0.0493,0.049942067046961
"9378","LAPTM4A",0.0493,0.049942067046961
"11474","NAA25",0.0493,0.049942067046961
"18800","TSSK1B",0.0493,0.049942067046961
"271","ADAMTS16",0.0493,0.049942067046961
"4582","CYTH3",0.0493,0.049942067046961
"20165","ZNF490",0.0493,0.049942067046961
"13336","PHLDA3",0.0493,0.049942067046961
"14824","REXO1",0.0493,0.049942067046961
"872","ARAP2",0.0493,0.049942067046961
"4281","CSGALNACT2",0.0493,0.049942067046961
"9828","LOC220594",0.0493,0.049942067046961
"10213","LRCH1",0.0493,0.049942067046961
"10551","MAP3K8",0.0493,0.049942067046961
"17973","THUMPD2",0.0493,0.049942067046961
"19274","UTP14C",0.0493,0.049942067046961
"19452","WBP1",0.0493,0.049942067046961
"9161","KLRC2",0.0493,0.049942067046961
"9841","LOC256880",0.0493,0.049942067046961
"18100","TMED5",0.0493,0.049942067046961
"18236","TMEM214",0.0493,0.049942067046961
"20463","ZRANB1",0.0493,0.049942067046961
"3367","CDC14C",0.0493,0.049942067046961
"3781","CKS1B",0.0493,0.049942067046961
"15722","SENP8",0.0493,0.049942067046961
"19380","VPS26B",0.0493,0.049942067046961
"4576","CYR61",0.0493,0.049942067046961
"5234","DUSP10",0.0493,0.049942067046961
"12238","OAS3",0.0493,0.049942067046961
"2818","CAB39",0.0493,0.049942067046961
"7807","HIST1H2AJ",0.0493,0.049942067046961
"12318","OPN3",0.0493,0.049942067046961
"14865","RGL3",0.0493,0.049942067046961
"17052","SPATA13",0.0493,0.049942067046961
"896","ARHGAP11A",0.0493,0.049942067046961
"8216","IER2",0.0493,0.049942067046961
"11354","MYADML2",0.0493,0.049942067046961
"12814","P4HTM",0.0493,0.049942067046961
"14845","RFTN2",0.0493,0.049942067046961
"16969","SOD1",0.0493,0.049942067046961
"17309","STAC3",0.0493,0.049942067046961
"8832","KCTD19",0.0493,0.049942067046961
"15285","RPS6KL1",0.0493,0.049942067046961
"16039","SKA3",0.0493,0.049942067046961
"4409","CTU1",0.0493,0.049942067046961
"5563","ENO2",0.0493,0.049942067046961
"6688","FUT10",0.0493,0.049942067046961
"9525","LHFP",0.0493,0.049942067046961
"9699","LOC100133331",0.0493,0.049942067046961
"10691","MCM4",0.0493,0.049942067046961
"11098","MRFAP1",0.0493,0.049942067046961
"11147","MRPL46",0.0493,0.049942067046961
"18479","TOR1AIP1",0.0493,0.049942067046961
"18717","TRPM8",0.0493,0.049942067046961
"4909","DHX8",0.0493,0.049942067046961
"9024","KIF1B",0.0493,0.049942067046961
"18908","TUBA4B",0.0493051282051282,0.049942067046961
"15077","RNF222",0.0493088235294118,0.049942067046961
"899","ARHGAP15",0.0493181818181818,0.049942067046961
"3081","CCDC149",0.0493213483146067,0.049942067046961
"14947","RILPL1",0.049324358974359,0.049942067046961
"1381","BBC3",0.0493263157894737,0.049942067046961
"20107","ZNF3",0.0493269230769231,0.049942067046961
"8203","ID4",0.0493333333333333,0.049942067046961
"3903","CLUL1",0.049335,0.049942067046961
"19812","ZDHHC14",0.0493454545454545,0.049942067046961
"7522","GTSF1",0.049347619047619,0.049942067046961
"19920","ZMYND10",0.0493493333333333,0.049942067046961
"3549","CENPC1",0.0493521126760563,0.049942067046961
"10073","LOC646851",0.0493565217391304,0.049942067046961
"15263","RPS27A",0.0493565217391304,0.049942067046961
"11332","MUL1",0.0493584158415842,0.049942067046961
"11320","MUC16",0.0493584905660377,0.049942067046961
"17811","TDH",0.0493584905660377,0.049942067046961
"8330","IKZF4",0.0493615384615385,0.049942067046961
"9941","LOC349114",0.0493617021276596,0.049942067046961
"6315","FDX1",0.0493657894736842,0.049942067046961
"15419","S100A7",0.0493671232876712,0.049942067046961
"14863","RGL1",0.0493826666666667,0.049942067046961
"12212","NUPR1",0.0493879518072289,0.049942067046961
"13259","PGAM4",0.04939,0.049942067046961
"339","ADORA2B",0.0493913043478261,0.049942067046961
"3357","CD97",0.0493923913043478,0.049942067046961
"1643","BUD31",0.0494,0.049942067046961
"4750","DDX47",0.0494,0.049942067046961
"15213","RPL3L",0.0494,0.049942067046961
"13693","POGZ",0.0494,0.049942067046961
"16466","SMARCAD1",0.0494,0.049942067046961
"10201","LPL",0.0494,0.049942067046961
"17192","SR140",0.0494,0.049942067046961
"6040","FAM38B",0.0494,0.049942067046961
"2118","C1QTNF7",0.0494,0.049942067046961
"16071","SLC12A4",0.0494,0.049942067046961
"18902","TUBA1B",0.0494,0.049942067046961
"20001","ZNF233",0.0494,0.049942067046961
"18764","TSPAN12",0.0494,0.049942067046961
"20143","ZNF451",0.0494,0.049942067046961
"3740","CHTF18",0.0494,0.049942067046961
"12114","NSUN5P2",0.0494,0.049942067046961
"1277","AVIL",0.0494,0.049942067046961
"13402","PIK3CB",0.0494,0.049942067046961
"5561","ENKUR",0.0494,0.049942067046961
"9207","KRT24",0.0494,0.049942067046961
"13365","PIAS3",0.0494,0.049942067046961
"19398","VPS54",0.0494,0.049942067046961
"7786","HIP1R",0.0494,0.049942067046961
"8490","INSR",0.0494,0.049942067046961
"19170","UNKL",0.0494,0.049942067046961
"20386","ZNF784",0.0494,0.049942067046961
"4011","COL18A1",0.0494,0.049942067046961
"19307","VAT1L",0.0494,0.049942067046961
"20469","ZSCAN12",0.0494,0.049942067046961
"11652","NCRNA00202",0.0494,0.049942067046961
"11918","NME2P1",0.0494,0.049942067046961
"14576","RAI2",0.0494,0.049942067046961
"5699","ESR1",0.0494,0.049942067046961
"12110","NSUN2",0.0494,0.049942067046961
"5565","ENOPH1",0.0494,0.049942067046961
"9607","LMF1",0.0494,0.049942067046961
"852","APTX",0.0494,0.049942067046961
"6883","GCET2",0.0494,0.049942067046961
"7190","GOLM1",0.0494,0.049942067046961
"11401","MYL4",0.0494,0.049942067046961
"20226","ZNF568",0.0494,0.049942067046961
"3058","CCDC125",0.0494,0.049942067046961
"6085","FAM63A",0.0494,0.049942067046961
"17751","TCEA2",0.0494,0.049942067046961
"18219","TMEM19",0.0494,0.049942067046961
"5040","DNAJB7",0.0494,0.049942067046961
"5112","DOHH",0.0494,0.049942067046961
"7139","GNG4",0.0494,0.049942067046961
"439","AIDA",0.0494,0.049942067046961
"1406","BCDIN3D",0.0494,0.049942067046961
"3251","CCR5",0.0494,0.049942067046961
"20478","ZSCAN2",0.0494,0.049942067046961
"396","AGFG1",0.0494,0.049942067046961
"1572","BREA2",0.0494,0.049942067046961
"5432","EIF2A",0.0494,0.049942067046961
"18261","TMEM35",0.0494,0.049942067046961
"19140","UIMC1",0.0494,0.049942067046961
"15421","S100A9",0.0494,0.049942067046961
"7373","GPX8",0.0494,0.049942067046961
"11266","MTERFD3",0.0494,0.049942067046961
"11411","MYLK",0.0494,0.049942067046961
"14746","RC3H1",0.0494,0.049942067046961
"6796","GALM",0.0494,0.049942067046961
"19994","ZNF225",0.0494,0.049942067046961
"9072","KIT",0.0494,0.049942067046961
"12964","PBX3",0.0494,0.049942067046961
"14616","RAPGEFL1",0.0494,0.049942067046961
"2950","CARM1",0.0494,0.049942067046961
"7620","HAUS8",0.0494,0.049942067046961
"8825","KCTD12",0.0494,0.049942067046961
"9354","LAGE3",0.0494,0.049942067046961
"15477","SARM1",0.0494,0.049942067046961
"17521","SYNE1",0.0494,0.049942067046961
"5965","FAM178B",0.0494,0.049942067046961
"7744","HEXIM2",0.0494,0.049942067046961
"8917","KIAA0562",0.0494,0.049942067046961
"12303","OMG",0.0494,0.049942067046961
"19647","XPNPEP1",0.0494,0.049942067046961
"4419","CUL3",0.0494,0.049942067046961
"5303","EAF1",0.0494,0.049942067046961
"8005","HOXD10",0.0494,0.049942067046961
"13845","PPIH",0.0494,0.049942067046961
"15039","RNF146",0.0494,0.049942067046961
"17522","SYNE2",0.0494,0.049942067046961
"4435","CWF19L2",0.0494,0.049942067046961
"10286","LRRC45",0.0494,0.049942067046961
"10557","MAP4K5",0.0494,0.049942067046961
"10964","MLL",0.0494,0.049942067046961
"14327","PTPLAD1",0.0494,0.049942067046961
"541","ALG9",0.0494,0.049942067046961
"14362","PTPRN2",0.0494,0.049942067046961
"20114","ZNF416",0.0494,0.049942067046961
"3459","CDK6",0.0494,0.049942067046961
"3485","CDR2",0.0494,0.049942067046961
"5707","ESYT1",0.0494,0.049942067046961
"13660","PNMA3",0.0494,0.049942067046961
"5603","EPC2",0.0494,0.049942067046961
"7002","GIT1",0.0494,0.049942067046961
"10094","LOC653566",0.0494,0.049942067046961
"14650","RASL11A",0.0494,0.049942067046961
"15205","RPL36AL",0.0494,0.049942067046961
"19489","WDR41",0.0494,0.049942067046961
"19525","WDR81",0.0494,0.049942067046961
"19904","ZKSCAN4",0.0494,0.049942067046961
"14500","RAB3IL1",0.0494,0.049942067046961
"17977","TH",0.0494,0.049942067046961
"1290","AZI1",0.0494,0.049942067046961
"3634","CHADL",0.0494,0.049942067046961
"10232","LRP10",0.0494,0.049942067046961
"16110","SLC17A9",0.0494,0.049942067046961
"16413","SLCO1A2",0.0494,0.049942067046961
"18143","TMEM132E",0.0494,0.049942067046961
"19645","XPA",0.0494,0.049942067046961
"19946","ZNF142",0.0494,0.049942067046961
"90","ABHD2",0.0494,0.049942067046961
"8810","KCNQ3",0.0494,0.049942067046961
"12863","PAK3",0.0494,0.049942067046961
"14367","PTPRS",0.0494,0.049942067046961
"17343","STAU2",0.0494,0.049942067046961
"3659","CHEK1",0.0494,0.049942067046961
"4497","CYB5D2",0.0494,0.049942067046961
"6557","FOLR1",0.0494,0.049942067046961
"11924","NME7",0.0494,0.049942067046961
"12210","NUPL1",0.0494,0.049942067046961
"12740","OSGIN2",0.0494,0.049942067046961
"14786","REEP3",0.0494,0.049942067046961
"3356","CD96",0.0494022222222222,0.049942067046961
"14294","PTGDS",0.0494150943396226,0.049942067046961
"7223","GPC2",0.0494189473684211,0.049942067046961
"14456","RAB11FIP1",0.0494203389830508,0.049942067046961
"13263","PGAP3",0.0494307692307692,0.049942067046961
"8320","IGSF9",0.0494310344827586,0.049942067046961
"19331","VEGFC",0.0494326923076923,0.049942067046961
"10321","LRRN1",0.0494408602150538,0.049942067046961
"403","AGPAT2",0.049455,0.049942067046961
"11715","NDUFS6",0.049455,0.049942067046961
"15513","SCAND2",0.0494666666666667,0.049942067046961
"8370","IL1F8",0.0494791666666667,0.049942067046961
"12048","NR1H2",0.0494857142857143,0.049942067046961
"18723","TRPV4",0.0495,0.049942067046961
"18947","TWIST2",0.0495,0.049942067046961
"6150","FAM90A1",0.0495,0.049942067046961
"6507","FLNA",0.0495,0.049942067046961
"6025","FAM25A",0.0495,0.049942067046961
"5227","DUOXA1",0.0495,0.049942067046961
"3772","CKAP2",0.0495,0.049942067046961
"9501","LGALS4",0.0495,0.049942067046961
"9043","KIF4A",0.0495,0.049942067046961
"18058","TM4SF18",0.0495,0.049942067046961
"16954","SNX5",0.0495,0.049942067046961
"3688","CHN1",0.0495,0.049942067046961
"224","ACTR6",0.0495,0.049942067046961
"10936","MKL2",0.0495,0.049942067046961
"20217","ZNF559",0.0495,0.049942067046961
"3648","CHD1L",0.0495,0.049942067046961
"6279","FBXW9",0.0495,0.049942067046961
"13880","PPP1R14B",0.0495,0.049942067046961
"19777","ZC3H18",0.0495,0.049942067046961
"17625","TAOK2",0.0495,0.049942067046961
"1528","BMS1P4",0.0495,0.049942067046961
"7856","HIST2H4A",0.0495,0.049942067046961
"5974","FAM183A",0.0495,0.049942067046961
"8598","ITGA2B",0.0495,0.049942067046961
"1106","ASTE1",0.0495,0.049942067046961
"3420","CDH26",0.0495,0.049942067046961
"7921","HMGXB3",0.0495,0.049942067046961
"1425","BCL6B",0.0495,0.049942067046961
"18043","TLR2",0.0495,0.049942067046961
"11007","MMRN2",0.0495,0.049942067046961
"9735","LOC100270710",0.0495,0.049942067046961
"1072","ASB9",0.0495,0.049942067046961
"1332","BACE2",0.0495,0.049942067046961
"3055","CCDC122",0.0495,0.049942067046961
"14713","RBM5",0.0495,0.049942067046961
"20154","ZNF473",0.0495,0.049942067046961
"8935","KIAA0922",0.0495,0.049942067046961
"18987","U2AF1",0.0495,0.049942067046961
"1639","BUB1B",0.0495,0.049942067046961
"6985","GIMAP1",0.0495,0.049942067046961
"11833","NHP2L1",0.0495,0.049942067046961
"16917","SNRPF",0.0495,0.049942067046961
"9671","LOC100130522",0.0495,0.049942067046961
"10367","LTK",0.0495,0.049942067046961
"12279","OGFOD2",0.0495,0.049942067046961
"2957","CASC3",0.0495,0.049942067046961
"13712","POLL",0.0495,0.049942067046961
"16571","SNHG9",0.0495,0.049942067046961
"17841","TEKT4",0.0495,0.049942067046961
"13405","PIK3IP1",0.0495,0.049942067046961
"9730","LOC100233209",0.0495,0.049942067046961
"14040","PRKCA",0.0495,0.049942067046961
"15259","RPS24",0.0495,0.049942067046961
"17404","STT3A",0.0495,0.049942067046961
"20104","ZNF397OS",0.0495,0.049942067046961
"20202","ZNF542",0.0495,0.049942067046961
"101","ABL2",0.0495,0.049942067046961
"13925","PPP3R1",0.0495,0.049942067046961
"15878","SGCA",0.0495,0.049942067046961
"11758","NET1",0.0495,0.049942067046961
"16563","SNHG1",0.0495,0.049942067046961
"17068","SPATA6",0.0495,0.049942067046961
"17821","TDRD7",0.0495,0.049942067046961
"7898","HM13",0.0495,0.049942067046961
"19451","WBP11",0.0495,0.049942067046961
"8235","IFIT2",0.0495,0.049942067046961
"9196","KRT13",0.0495,0.049942067046961
"10833","MFNG",0.0495,0.049942067046961
"7205","GP1BA",0.0495,0.049942067046961
"7902","HMG20A",0.0495,0.049942067046961
"7980","HOXA3",0.0495,0.049942067046961
"19748","ZBTB40",0.0495,0.049942067046961
"19144","ULK1",0.0495,0.049942067046961
"19337","VEZT",0.0495,0.049942067046961
"5843","FAM109B",0.0495,0.049942067046961
"3623","CGB7",0.0495,0.049942067046961
"3625","CGB",0.0495,0.049942067046961
"5145","DPP3",0.0495,0.049942067046961
"19761","ZBTB7A",0.0495,0.049942067046961
"20174","ZNF502",0.0495,0.049942067046961
"657","ANKRD12",0.0495,0.049942067046961
"3991","COBRA1",0.0495,0.049942067046961
"4491","CYB561D1",0.0495,0.049942067046961
"4594","DAAM2",0.0495,0.049942067046961
"20456","ZP1",0.0495,0.049942067046961
"15850","SFRS18",0.0495,0.049942067046961
"18551","TRADD",0.0495,0.049942067046961
"19216","USP12",0.0495,0.049942067046961
"13090","PC",0.0495,0.049942067046961
"18420","TNIP2",0.0495,0.049942067046961
"2873","CALD1",0.0495,0.049942067046961
"11365","MYB",0.0495,0.049942067046961
"6002","FAM198A",0.0495,0.049942067046961
"13397","PIK3C2A",0.0495,0.049942067046961
"15041","RNF149",0.0495,0.049942067046961
"16047","SKP1",0.0495,0.049942067046961
"3003","CBLN3",0.0495,0.049942067046961
"5398","EGFR",0.0495,0.049942067046961
"7473","GSTM5",0.0495,0.049942067046961
"10858","MGC12916",0.0495,0.049942067046961
"10980","MME",0.0495,0.049942067046961
"12745","OST4",0.0495,0.049942067046961
"17490","SUZ12P",0.0495,0.049942067046961
"1234","ATP6V1H",0.0495,0.049942067046961
"3897","CLSTN3",0.0495,0.049942067046961
"6322","FEN1",0.0495,0.049942067046961
"8867","KDSR",0.0495,0.049942067046961
"9151","KLK6",0.0495,0.049942067046961
"10602","MARCH8",0.0495,0.049942067046961
"12731","OSBPL7",0.0495,0.049942067046961
"14800","RELN",0.0495,0.049942067046961
"17306","STAB1",0.0495,0.049942067046961
"3353","CD8A",0.0495,0.049942067046961
"4842","DFFB",0.0495,0.049942067046961
"8824","KCTD11",0.0495,0.049942067046961
"11943","NOC4L",0.0495,0.049942067046961
"19521","WDR76",0.0495027027027027,0.049942067046961
"12058","NR2F1",0.0495047619047619,0.049942067046961
"14956","RIMS2",0.0495075,0.049942067046961
"11963","NOP10",0.0495105263157895,0.049942067046961
"19496","WDR48",0.0495125,0.049942067046961
"18345","TMPRSS11A",0.0495357142857143,0.049942067046961
"14554","RAD51L1",0.0495358208955224,0.049942067046961
"17995","TIGIT",0.0495507692307692,0.049942067046961
"1271","AURKAPS1",0.0496,0.049942067046961
"9379","LAPTM4B",0.0496,0.049942067046961
"11221","MSLN",0.0496,0.049942067046961
"17020","SP8",0.0496,0.049942067046961
"7918","HMGN3",0.0496,0.049942067046961
"17003","SOX4",0.0496,0.049942067046961
"15118","ROBO4",0.0496,0.049942067046961
"6978","GHRLOS",0.0496,0.049942067046961
"19306","VASP",0.0496,0.049942067046961
"19401","VRK1",0.0496,0.049942067046961
"10770","MEI1",0.0496,0.049942067046961
"5044","DNAJC11",0.0496,0.049942067046961
"10756","MED8",0.0496,0.049942067046961
"17848","TERC",0.0496,0.049942067046961
"18652","TRIM5",0.0496,0.049942067046961
"17005","SOX6",0.0496,0.049942067046961
"19970","ZNF18",0.0496,0.049942067046961
"4911","DIABLO",0.0496,0.049942067046961
"5943","FAM167B",0.0496,0.049942067046961
"13293","PGS1",0.0496,0.049942067046961
"5367","EFCAB4A",0.0496,0.049942067046961
"5887","FAM129C",0.0496,0.049942067046961
"9393","LASS2",0.0496,0.049942067046961
"17938","THAP7",0.0496,0.049942067046961
"18513","TPI1P2",0.0496,0.049942067046961
"1242","ATP8B4",0.0496,0.049942067046961
"15957","SHFM1",0.0496,0.049942067046961
"4286","CSMD1",0.0496,0.049942067046961
"19305","VASN",0.0496,0.049942067046961
"4154","CPNE8",0.0496,0.049942067046961
"11594","NCOA3",0.0496,0.049942067046961
"16143","SLC22A4",0.0496,0.049942067046961
"17104","SPHK1",0.0496,0.049942067046961
"5258","DUSP9",0.0496,0.049942067046961
"3791","CLCN1",0.0496,0.049942067046961
"5986","FAM189B",0.0496,0.049942067046961
"10034","LOC595101",0.0496,0.049942067046961
"12812","P4HA3",0.0496,0.049942067046961
"4735","DDX21",0.0496,0.049942067046961
"793","APC2",0.0496,0.049942067046961
"13743","POLR3G",0.0496,0.049942067046961
"14123","PRR13",0.0496,0.049942067046961
"186","ACSL3",0.0496,0.049942067046961
"5665","ERGIC1",0.0496,0.049942067046961
"8937","KIAA1009",0.0496,0.049942067046961
"312","ADCY9",0.0496,0.049942067046961
"1419","BCL2L14",0.0496,0.049942067046961
"8167","HUS1B",0.0496,0.049942067046961
"16915","SNRPD3",0.0496,0.049942067046961
"2917","CAPN12",0.0496,0.049942067046961
"19814","ZDHHC16",0.0496,0.049942067046961
"15176","RPL19",0.0496,0.049942067046961
"18101","TMED6",0.0496,0.049942067046961
"2901","CAMKV",0.0496,0.049942067046961
"6693","FUT4",0.0496,0.049942067046961
"6719","FZD4",0.0496,0.049942067046961
"10152","LOC90110",0.0496,0.049942067046961
"6573","FOXD2",0.0496,0.049942067046961
"10976","MMADHC",0.0496,0.049942067046961
"15597","SCPEP1",0.0496,0.049942067046961
"16356","SLC5A5",0.0496,0.049942067046961
"4512","CYGB",0.0496,0.049942067046961
"11535","NAT6",0.0496,0.049942067046961
"15405","S100A10",0.0496,0.049942067046961
"20420","ZNF836",0.0496,0.049942067046961
"2853","CACNG6",0.0496,0.049942067046961
"11432","MYO5B",0.0496,0.049942067046961
"15611","SCYL1",0.0496,0.049942067046961
"3193","CCL17",0.0496,0.049942067046961
"4934","DISC1",0.0496,0.049942067046961
"10309","LRRC8B",0.0496,0.049942067046961
"13669","PNPLA1",0.0496,0.049942067046961
"19384","VPS33B",0.0496,0.049942067046961
"19968","ZNF187",0.0496,0.049942067046961
"1582","BRP44L",0.0496,0.049942067046961
"19790","ZCCHC12",0.0496,0.049942067046961
"3914","CMKLR1",0.0496,0.049942067046961
"3963","CNPY2",0.0496,0.049942067046961
"4504","CYBA",0.0496,0.049942067046961
"12183","NUF2",0.0496,0.049942067046961
"14006","PREP",0.0496,0.049942067046961
"6848","GATA3",0.0496,0.049942067046961
"13879","PPP1R14A",0.0496,0.049942067046961
"9867","LOC284276",0.0496,0.049942067046961
"11956","NOL9",0.0496,0.049942067046961
"12171","NUDT1",0.0496,0.049942067046961
"12824","PABPC3",0.0496,0.049942067046961
"13097","PDCD2",0.0496,0.049942067046961
"15200","RPL32P3",0.0496,0.049942067046961
"6243","FBXO25",0.0496,0.049942067046961
"6323","FER1L4",0.0496,0.049942067046961
"6915","GDF3",0.0496,0.049942067046961
"14774","RDH16",0.0496,0.049942067046961
"3288","CD200R1",0.0496,0.049942067046961
"5124","DOPEY1",0.0496,0.049942067046961
"7826","HIST1H3A",0.0496,0.049942067046961
"9950","LOC388242",0.0496,0.049942067046961
"12738","OSGEP",0.0496,0.049942067046961
"17676","TBC1D10B",0.0496,0.049942067046961
"8215","IDUA",0.0496,0.049942067046961
"19504","WDR5B",0.0496,0.049942067046961
"595","AMIGO2",0.0496,0.049942067046961
"8587","ISPD",0.0496,0.049942067046961
"8920","KIAA0649",0.0496,0.049942067046961
"10683","MCHR1",0.0496,0.049942067046961
"11593","NCOA2",0.0496,0.049942067046961
"14645","RASGRP3",0.0496,0.049942067046961
"15310","RRH",0.0496,0.049942067046961
"694","ANKRD43",0.0496,0.049942067046961
"13203","PELI1",0.0496,0.049942067046961
"1607","BTBD18",0.0496,0.049942067046961
"11340","MUTYH",0.0496,0.049942067046961
"12823","PABPC1",0.0496,0.049942067046961
"13109","PDE11A",0.0496,0.049942067046961
"12821","PABPC1L",0.0496,0.049942067046961
"1336","BAG1",0.0496,0.049942067046961
"5448","EIF3C",0.0496,0.049942067046961
"7104","GMPPB",0.0496,0.049942067046961
"8398","IL29",0.0496,0.049942067046961
"17845","TENC1",0.0496,0.049942067046961
"12233","NYNRIN",0.0496,0.049942067046961
"13038","PCDHGB4",0.0496,0.049942067046961
"17018","SP6",0.0496,0.049942067046961
"19094","UCK2",0.0496,0.049942067046961
"121","ACADM",0.0496,0.049942067046961
"5042","DNAJB9",0.0496,0.049942067046961
"11751","NEK9",0.0496,0.049942067046961
"16114","SLC19A1",0.0496,0.049942067046961
"19098","UCN2",0.0496,0.049942067046961
"25","AASDHPPT",0.0496,0.049942067046961
"912","ARHGAP28",0.0496,0.049942067046961
"3855","CLECL1",0.0496,0.049942067046961
"11429","MYO3A",0.0496,0.049942067046961
"13804","PPAN",0.0496,0.049942067046961
"14923","RHOC",0.0496,0.049942067046961
"17257","SSRP1",0.0496,0.049942067046961
"4653","DCAF17",0.0496,0.049942067046961
"8382","IL20",0.0496,0.049942067046961
"9153","KLK8",0.0496,0.049942067046961
"9590","LIPT1",0.0496,0.049942067046961
"11589","NCKIPSD",0.0496,0.049942067046961
"17132","SPNS1",0.0496,0.049942067046961
"19709","YWHAH",0.0496,0.049942067046961
"19938","ZNF133",0.0496,0.049942067046961
"9469","LEF1",0.0496057692307692,0.049942067046961
"2517","C5AR1",0.049608,0.049942067046961
"19963","ZNF180",0.0496125,0.049942067046961
"3618","CG030",0.0496137931034483,0.049942067046961
"18720","TRPV1",0.0496149425287356,0.049942067046961
"7266","GPR132",0.049616,0.049942067046961
"7014","GJB3",0.0496384615384615,0.049942067046961
"1400","BCAS2",0.0496391304347826,0.049942067046961
"17101","SPG21",0.0496416666666667,0.049942067046961
"15506","SCAI",0.0496416666666667,0.049942067046961
"16964","SOCS3",0.0496469387755102,0.049942067046961
"11219","MSL3",0.0496494736842105,0.049942067046961
"6379","FGFR4",0.0496606060606061,0.049942067046961
"2955","CASC1",0.0496695652173913,0.049942067046961
"381","AGAP1",0.0496695652173913,0.049942067046961
"14333","PTPN12",0.0496736842105263,0.049942067046961
"11802","NFKBID",0.0496736842105263,0.049942067046961
"6801","GALNT13",0.0496740740740741,0.049942067046961
"11871","NKPD1",0.04968,0.049942067046961
"11286","MTMR12",0.04968,0.049942067046961
"10172","LONRF1",0.0496805555555556,0.049942067046961
"7026","GK3P",0.0496842105263158,0.049942067046961
"8226","IFI27",0.0496935897435897,0.049942067046961
